icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
a54db3,1662068042.0,,1662071959,,OXF9750 ,KFFZ,,KP08,,PA-44-180,,N4405Q
a3defb,1662022095.0,,1662029401,,AJT740  ,,,KMIA,,767-323,,N349CM
ad20b5,1662046809.0,,1662048628,,LTA45   ,K2R2,,KIND,,DA 40 NG,,N945L
a70726,1662051801.0,,1662055138,,CTF552  ,KPHX,,KF70,,HA-420,HDJT,N552DB
c05d3c,1661992070.0,,1661993709,,JZA458  ,,,CYYC,,Mitsubishi CRJ-900LR,CRJ9,C-GJHZ
a7629a,1661991363.0,,1661993519,,N575SP  ,KGRB,,KGRB,,172S,,N575SP
800614,1662021900.0,,1662023774,,SEJ329  ,VOMM,,,,737NG 86J/W,B738,VT-SGJ
a23a28,1662043293.0,,1662048569,,UAL2490 ,KMSP,,KDEN,,737-824,B738,N24224
34530d,1662044618.0,,1662048477,,ANE82SX ,LEMD,,LFFI,,CRJ 1000 NG,CRJX,EC-MNQ
a1acdb,1662048950.0,,1662051808,,RPA5804 ,KBOS,,KLGA,,ERJ 170-200 LR,E75S,N207JQ
4bc846,1662017586.0,,1662020292,,PGT3N   ,,,LTFJ,,A-321neo,A21N,TC-RBF
ae2011,1662071775.0,,1662076509,,72259   ,4SD4,,KRAP,,UH-72A Lakota,EC45,12-72258
4bb566,1662058170.0,1662058171.0,1662070158,1662070277.0,CAI9442 ,EHAM,EHAM,LTAI,LTAI,Boeing 737 MAX 8,B38M,TC-MKF
15204d,1662038784.0,,1662043259,,SVR391  ,ULLI,,,,Airbus A320-214,A320,RA-73805
c00b86,1662034394.0,,1662043469,,JZA887  ,CYYZ,,,,ERJ 170-200 SU (Embraer),E75S,C-FEJL
ab6a2e,1662038710.0,,1662044174,,N8344V  ,KC81,,KC81,,PA-28-161,,N8344V
4b19f4,1662026464.0,1662026471.0,1662032037,1662031992.0,SWR12PK ,LYBE,LYBE,LSZH,LSZH,ERJ 190-100 LR,E190,HB-JVO
a01616,1661993467.0,,1661996039,,MRA685  ,KVCT,,KIAH,,208B,C208,N1041L
471f5f,1662016337.0,1662016340.0,1662021891,1662021881.0,WZZ1B   ,EBCI,EBCI,LHBP,LHBP,A320 232SL,A320,HA-LWX
c8236e,1662029181.0,,1662030207,,ANZ289  ,NZAA,,,,787 9,B789,ZK-NZK
800af5,1662024540.0,,1662026726,,IGO6926 ,VECC,,,,A320 232SL,A320,VT-IAO
155c2c,1662040897.0,,1662044366,,SDM6030 ,UUWW,,ULLI,,Superjet 100-95B,SU95,RA-89132
738284,1662020499.0,,1662021741,,ISR043  ,LLBG,,,,A320 232,A320,4X-ABF
a69419,1662061640.0,,1662064962,,N523AF  ,OK90,,KTKI,,PA-28-181,,N523AF
a5ad76,1661995479.0,,1661997059,,LBQ783  ,KGNV,,KX39,,PC-12/45,PC12,N465PC
3e3524,1662024997.0,1662024972.0,1662028427,1662028425.0,DILIA   ,LSZR,LSZR,EDLD,EDLD,Cessna 525 CitationJet,C525,D-ILIA
3945f8,1662047752.0,,1662050081,,XK355QA ,LFML,,LFKC,,ATR 72 500,AT75,F-GRPY
3e2788,1662044386.0,1662044387.0,1662045239,1662045237.0,DIGEA   ,EDDL,EDDL,EDLN,EDLN,Cessna 525 Citation CJ1+,C525,D-IGEA
a69c20,1662068499.0,,1662073647,,N525GJ  ,KBDL,,OH03,,525,C525,N525GJ
a24aa7,1662070861.0,,1662073132,,KAP     ,KBOS,,18ME,,402C,,N247GS
ae1e86,1662051854.0,,1662057913,,PEN     ,KHSA,,KEKY,,T-6B Texan II,TEX2,166040
ac2082,1662026913.0,,1662033419,,SWA2907 ,KMIA,,,,737-8,,N8802Q
40709d,1662030339.0,,1662031168,,HLE21   ,EGKR,,EGHR,,AW169,A169,G-LNAC
0d0e12,1662060338.0,,1662071827,,VOI460  ,MMTJ,,MMPB,,Airbus A320-271N,A20N,XA-VSO
4ca76a,1662014565.0,,1662022675,,RYR61CA ,EGPH,,LIPE,,BOEING 737-8AS,B738,EI-EFO
3423c4,1662052530.0,1662052653.0,1662058870,1662058823.0,IBE3445 ,LFPO,LFPO,LEMD,LEMD,A321 212,A321,EC-JRE
3430cc,1662024480.0,1662024457.0,1662032066,,VLG60FP ,EGKK,EGKK,,LEAM,A320 216,A320,EC-KLT
a4fae8,1661990404.0,,1661991068,,N42ST   ,,,KSJC,,FALCON 2000,F2TH,N42ST
a5ecb7,1662050545.0,,1662063283,,N481EC  ,KOAK,,KDPA,,FALCON 2000EX,,N481EC
34629a,1662031731.0,,1662055163,,IBB35ZJ ,,,LEMP,,Embraer E195-E2,E295,EC-NEZ
a7066e,1662071958.0,,1662076452,,N55169  ,PAMR,,PAMR,,172P,,N55169
452112,1662057635.0,,1662060599,,BCS17D  ,,,EKCH,,,,
a71b43,1661990404.0,,1661996991,,AAL540  ,,,KPHX,,A321-231,A321,N557UW
3d0e09,1662025363.0,,1662031030,,DEDOJ   ,EDAC,,EDOH,,PA-18 150 Super Cub,PA18,D-EDOJ
aa8a5e,1662046293.0,,1662047768,,N7789M  ,PS03,,KBLM,,M20C,,N7789M
401152,1662033317.0,1662033341.0,1662036981,1662036977.0,BEE6JT  ,EHAM,EHAM,EGNX,EGNX,DHC-8-402 Dash 8,DH8D,G-JECX
4d2217,1662068694.0,,1662073271,,RYR1EC  ,EGSS,,EDDK,,737 8AS,B738,9H-QBL
300827,1662028685.0,,1662029539,,IMVRK   ,LIME,,LIPO,,Leonardo AW139,A139,I-MVRK
ad1be5,1662039126.0,,1662041699,,N9439E  ,1ID4,,97OG,,172N,,N9439E
3465d8,1662036850.0,,1662042176,,VOE13AW ,,,LIPZ,,A320-200,A332,EC-NNZ
4b193a,1662025159.0,,1662030432,,GSW1EP  ,LSZH,,LEPA,,Airbus A320-214,A320,HB-JOK
a34ce1,1662045668.0,,1662047567,,N3110A  ,KCFE,,2WS2,,95-B55 (T42A),,N3110A
3964f2,1662022902.0,1662022903.0,1662028079,,TVF3288 ,LFPO,LFPO,,DTMB,737NG 84P/W,B738,F-GZHS
aa8fdf,1662038772.0,,1662042228,,N78TJ   ,KSGH,,KMKE,,525,,N78TJ
a06386,1662073903.0,,1662076704,,N124KY  ,KSPG,,KSPG,,T182T,,N124KY
a980d2,1661995973.0,,1662000209,,N711LV  ,,,KLNK,,560XL,C56X,N711LV
a23a03,1662033750.0,,1662038939,,UAL1411 ,KDCA,,KORD,,737-824,B738,N24212
aae7a2,1662051017.0,,1662051830,,N801XA  ,,,,,737NG 800/W,B738,N801XA
51113c,1662007221.0,1662007222.0,1662008457,,NYX201  ,EETN,EETN,EEKE,EEKE,ATR 42-500,AT45,ES-NTA
862226,1661996321.0,,1662001733,,ANA246  ,RJFF,,RJTT,,767 381ER/W,B763,JA622A
a99514,1662052904.0,,1662054616,,N71626  ,KALN,,KSET,,182M,,N71626
a22e42,1662070296.0,,1662071925,,N24GF   ,KSLC,,,,560,C560,N24GF
4bccb9,1662021830.0,1662021831.0,1662028850,,SXS4JF  ,EPKT,EPKT,,LTAI,737NG 8HC/W,B738,TC-SEY
484cb7,1662020633.0,1662020634.0,1662027740,1662027714.0,TRA6036 ,LIRF,LIRF,EHRD,EHRD,737NG 7K2/W,B737,PH-BGQ
494105,1662046656.0,1662046608.0,1662050538,1662050536.0,NJE695C ,LIMF,LIMF,LFBO,LFBO,Phenom 300,E55P,CS-PHE
a44e1c,1662038754.0,,1662045714,,DAL1533 ,KPDX,,KLAX,,737-8EH,B738,N377DE
040047,1662064776.0,,1662073348,,ETH506  ,,,SAEZ,,Boeing 787-8,B788,ET-AOQ
406b91,1662019866.0,1662019892.0,1662023255,1662023253.0,EZY96PU ,EHAM,EHAM,EGGD,EGGD,AIRBUS A320-214,A320,G-EZWY
781aea,1662009841.0,,1662013017,,LHA4116 ,RJBB,,,,Boeing 737-8AS(BCF),B738,B-220N
a4d58f,1662043561.0,,1662046007,,EJA410  ,KM30,,IN61,,EMB-505,E55P,N410QS
a9d7c1,1662036221.0,,1662041806,,SWA2767 ,KPHX,,KSMF,,737-7H4,B737,N733SA
4ca9d1,1662065233.0,,1662067482,,RYR5776 ,EIDW,,EGPF,,BOEING 737-8AS,B738,EI-EVI
a120ba,1662059312.0,,1662060972,,N172BF  ,KLOT,,KLOT,,172R,,N172BF
a29337,1661990525.0,,1661993759,,SKW3769 ,KLAX,,KOAK,,ERJ 170-200 LL,,N265SY
a333a0,1662050261.0,,1662052851,,N305TT  ,,,,,C90,BE9L,N305TT
abb2fe,1662005976.0,,1662015850,,FDX5279 ,VIDP,,OMDB,,777-FS2,B77L,N853FD
a24720,1662032724.0,,1662042973,,RPA5657 ,KOKC,,KLGA,,ERJ 170-200 LR,,N246JQ
3c4dd8,1662009223.0,1662009227.0,1662011039,1662011038.0,DLH072  ,EDDF,EDDF,EDDL,EDDL,CRJ 900 LR NG,CRJ9,D-ACNX
a46280,1662059490.0,,1662063209,,N3818Q  ,KRDG,,KMGJ,,172L,,N3818Q
89916d,1662014100.0,,1662025188,,CAL832  ,VTBS,,,,,,
ac65a1,1662037851.0,,1662041662,,SY811   ,KPNS,,KTOI,,172P,,N89811
a0cf8d,1662058146.0,,1662066836,,SKW4659 ,KABQ,,KORD,,ERJ 170-200 LR,E75L,N151SY
4baa6a,1662046262.0,,1662052903,,THY7XH  ,LTFM,,LLBG,,A321 231SL,A321,TC-JSJ
c06079,1662046098.0,,1662047273,,CGKNW   ,CYAV,,,,Pilatus PC-12 NG,PC12,C-GKNW
a9c078,1661990469.0,,1661992887,,N7274G  ,KTTD,,WA67,,150L,,N7274G
acad1e,1662024847.0,,1662033805,,SWQ900  ,KMIA,,MPTO,,737-8AS,,N916BR
ad1c85,1662021845.0,,1662029258,,FDX1491 ,,,KPWM,,757-2G5,B752,N944FD
502d24,1662001749.0,,1662002909,,BTI9802 ,EETN,,,,Airbus A220-300,BCS3,YL-AAV
008de2,1662015547.0,,1662017189,,FA261   ,,,FAOR,,Boeing 737-8K5,B738,ZS-FGB
49d1cd,1662004097.0,,1662008488,,ELY5201 ,LLBG,,,,737NG 86N/W,B738,OK-TVS
c81b2a,1661990414.0,,1661991047,,ZKJVC   ,NZHS,,NZHS,,Piper PA-38-112,PA38,ZK-JVC
495306,1662007034.0,,1662010906,,TAP1528 ,,,LPPT,,A321-251NX(LR),,CS-TXF
ad70ba,1662072867.0,,1662076664,,SWA2029 ,KOAK,,KSNA,,737-7H4,B737,N965WN
adb0b4,1661995177.0,,1662002207,,AAL2531 ,KMCO,,KPHL,,A321 231,A321,N981UY
a693aa,1662034601.0,,1662044035,,GTI3613 ,KRIC,,KAFW,,737-86N,,N5227A
70c0ff,1662039315.0,,1662042119,,OMS265  ,,,OBBI,,A320-251N,A320,A4O-OVD
c81a90,1661996839.0,,1661998994,,ANZ890L ,NZWN,,NZNR,,DHC-8 311Q,DH8C,ZK-NES
ac9784,1662073062.0,,1662074399,,N910JS  ,KBAK,,KRZL,,525C,BE9T,N910JS
155c42,1662060151.0,,1662061169,,RWZ4674 ,,,,,Sukhoi Superjet 100-95B,SU95,RA-89154
c04829,1662071221.0,,1662074949,,ROU1796 ,CYYZ,,CNV9,,A319-114 (Airbus),A319,C-GBIM
a70b2f,1662029463.0,,1662032443,,GJS4588 ,KEWR,,KRIC,,CL-600-2C11,,N553GJ
a80120,1661993409.0,,1661994518,,N6148X  ,,,KRNM,,A36,,N6148X
a35725,1662057412.0,,1662059906,,N314RA  ,KSYR,,KSYR,,,,
4d224f,1662032858.0,,1662041079,1662041078.0,RYR7692 ,,LDRI,ESSA,ESSA,737-8AS (W),B738,9H-QED
3455d7,1662054993.0,1662054934.0,1662060928,,VOE29CH ,LFQQ,LFQQ,,LIEE,A319-111,A319,EC-MTC
8964d1,1662022736.0,,1662023819,,FDB1927 ,OMDB,,,,737-8 MAX,B38M,A6-FMB
a0d359,1662039605.0,,1662041410,,N152TU  ,KCNO,,KPSP,,ASTORE,,N152TU
a0a453,1662051420.0,,1662054299,,OSU14   ,KOSU,,KOSU,,172S,,N140SU
4ba9cf,1661990404.0,,1661992296,,THY2HG  ,,,LTBW,,A330 343E,A333,TC-JNO
4077c9,1662028470.0,,1662035682,,GCLDA   ,EGCV,,EGEC,,,,
abf78f,1662031814.0,,1662040787,,AAL2724 ,KJFK,,KFLL,,737-823,B738,N870NN
a3e9c5,1662044196.0,,1662050485,,DAL433  ,KLGA,,KATL,,A320-212,A320,N351NW
3c66a6,1662002284.0,1662002237.0,1662009352,1662009063.0,DLH889  ,EYVI,EYVI,EDDF,EDDF,A320 214SL,A320,D-AIUF
3ff8d6,1662052515.0,,1662054155,,DMCHR   ,EDFZ,,EDFZ,,,,
a05514,1662008282.0,,1662011398,,LBQ825  ,KLZU,,NC03,,PC-12/45,,N120QD
0d0937,1662042745.0,,1662052433,,XARHA   ,,,KMIA,,Falcon 2000,F2TH,XA-RHA
440668,1662063235.0,,1662071751,,AUA3KE  ,LOWW,,,,A320 214,A320,OE-LBL
06a26e,1662019533.0,,1662022777,,ZAM12   ,OTBH,,OTBH,,,,
86d646,1662053588.0,,1662073909,,TZP52   ,VTBS,,,,787 8,B788,JA826J
a8b836,1662066231.0,,1662068099,,N661CV  ,KMYF,,KHHR,,SF50,,N661CV
7c7cc6,1662036608.0,,1662037347,,HM2     ,YTYA,,YMMB,,AW.139,A139,VH-YXK
4ca6f1,1662040458.0,1662040460.0,1662046679,1662046678.0,ITY324  ,LIRF,LIRF,LFPG,LFPG,A320-216,A320,EI-DSU
300827,1662052412.0,,1662053303,,IMVRK   ,LILR,,LIPO,,Leonardo AW139,A139,I-MVRK
aafbf3,1662051911.0,,1662056089,,AAL1536 ,KPHX,,KSBA,,A319-132,A319,N807AW
a1f4cd,1662057512.0,,1662059539,,ENY4049 ,KORD,,KGRB,,ERJ 170-200 LR,E75L,N225NN
4844b1,1662042106.0,,1662054983,,BFY069P ,OMDW,,LTFE,,G450,G450,P4-BFL
abf8ff,1662057960.0,,1662066418,,SWA1467 ,,,KSAT,,737-8,B38M,N8702L
a00e22,1662039228.0,,1662041093,,N102WM  ,KFCM,,KFCM,,PA-31-350,,N102WM
71c297,1662008329.0,,1662010094,,JJA116  ,,,RKSS,,737NG 83N/W,B738,HL8297
abc69c,1662053951.0,,1662061335,,RPA3654 ,KEWR,,KSTL,,ERJ 170-100 SE,E170,N858RW
a71689,1662050485.0,,1662053118,,N556JM  ,KUGN,,KUGN,,DA 40,,N556JM
152035,1662064441.0,,1662071936,,AFL1326 ,UUEE,,,,,,
4baa4a,1661990437.0,,1662005524,,THY3731 ,UUDD,,LTAI,,A321 231,A321,TC-JRJ
a3ed69,1662045781.0,,1662049948,,DAL377  ,KATL,,,,A319-114,A319,N352NB
a901ed,1662034085.0,,1662037049,,N68LW   ,,,KEBS,,LC41-550FG,,N68LW
c82834,1661990403.0,,1661997958,,ANZ264  ,,,,,Airbus A320-271N,A20N,ZK-NHD
8014bb,1662030301.0,,1662037185,,IGO2117 ,VIDP,,,,Airbus A320-251NX,A21N,VT-IMH
ad7b17,1662059955.0,,1662071101,,AAL2046 ,KSJC,,KDFW,,737-823,B738,N968NN
a9ddc5,1662045976.0,,1662047248,,N735BP  ,KPDK,,21GE,,182Q,,N735BP
acfdf4,1662072274.0,,1662076310,,SWA2380 ,KSNA,,KSMF,,737-7H4,B737,N936WN
a24f04,1662019224.0,,1662021378,,N248PH  ,KSFO,,,,B200,BE20,N248PH
a85185,1662063833.0,,1662073561,,NKS3135 ,KBDL,,KMIA,,A320-232,A320,N635NK
a0f886,1662046055.0,,1662052498,,UCA4820 ,KIAH,,KABQ,,EMB-145XR,E45X,N16151
8013da,1662019351.0,,1662026383,,IGO6074 ,,,VOMM,,Airbus A320-271N,A20N,VT-IJQ
c05d71,1662062823.0,,1662064635,,TLK420  ,CYUL,,CNV9,,B300 (Beech),,C-GJKA
4d21a0,1662050283.0,1662050264.0,1662055988,1662055988.0,AXY966U ,LFMN,LFMN,EGJJ,EGJJ,Mitsubishi Challenger 850,CRJ2,9H-JAD
0a0045,1662023147.0,,1662025427,,DAH6943 ,,,DAAG,,A330 202,A332,7T-VJW
a7ef30,1662048603.0,,1662055704,,YEL10   ,KDFW,,,,EMB-505,,N610EP
c07478,1662035063.0,,1662038698,,CGSCT   ,CTN7,,CBM2,,172S (Cessna),,C-GSCT
451e8e,1662053419.0,1662053420.0,1662063942,,BGH5514 ,EGCN,EGCN,,LBBG,A320 214,A320,LZ-FBD
440605,1662030276.0,,1662034349,,AUA846  ,,,LOWW,,A320-214,A320,OE-LZD
a3b6b7,1662059928.0,,1662061958,,N3386F  ,KI86,,38OH,,182J,,N3386F
4952c3,1662037866.0,,1662045832,,TAP1359 ,EGLL,,LPPT,,A320-251N,A20N,CS-TVC
33fff9,1662029550.0,,1662031119,,IAM3185 ,,,,,ACJ319 115X,A319,MM62174
a9739f,1662063661.0,,1662064437,,N708PV  ,KL65,,KL65,,DHC-6-300,,N708PV
a83dc1,1662053573.0,,1662056759,,PDT6140 ,KMGM,,KUZA,,EMB-145LR,E145,N630AE
0d09b1,1662037923.0,,1662039514,,VIV1181 ,,,,,A320 232SL,A320,XA-VAV
a021e9,1662072311.0,,1662074437,,N1076K  ,KDVT,,,,C90A,BE9L,N1076K
a36691,1662049127.0,,1662053991,,N318WV  ,,,06FA,,B300,,N318WV
0d0c93,1662033681.0,,1662034347,,VIV4162 ,,,,,Airbus A321-271NX,A21N,XA-VBA
151e21,1662037538.0,,1662045147,,PBD354  ,,,,,737-8LJ ,B738,RA-73249
e0958f,1662023628.0,,1662024915,,JES3186 ,SAEZ,,,,A320 232,A320,LV-IVO
ab9e12,1661992690.0,,1662006174,,FDX60   ,,,,,777F,,N848FD
c01c7c,1662040752.0,,1662043911,,CFKUL   ,CYKF,,CYKF,,Piper Seminole,PA44,C-FKUL
4ca757,1662016570.0,,1662019369,,ITY2028 ,LIRF,,LIML,,A320-216,A320,EI-DSY
405b6a,1662056504.0,1662056461.0,1662058919,1662058918.0,EZY81EZ ,EGKK,EGKK,EHAM,EHAM,AIRBUS A319-111,A319,G-EZDR
abff94,1662055595.0,,1662060266,,GAJ872  ,KBWI,,KCMH,,B300,B350,N872UP
a1aa4e,1661998506.0,,1662003039,,SWA992  ,KPHX,,KCOS,,737NG 7H4/W,B737,N206WN
500234,1661990404.0,,1662002470,,KZU6796 ,,,,,Airbus A330-343,A333,T7-ULS
a403a2,1662069240.0,,1662070787,,MVK67   ,KOWA,,2MN6,,PA-28-181,,N358MK
801503,1661991247.0,,1661994178,,IGO6422 ,,,VOBL,,,,
a949a4,1662032059.0,,1662041428,,NKS469  ,KFLL,,KDFW,,A320-232,,N698NK
3c8481,1662053085.0,,1662054517,,ADN14A  ,EDDF,,EDDN,,Do 328 Jet 310,J328,D-BADA
abed58,1662046534.0,,1662047429,,N868JA  ,K1F4,,KDTO,,TBM 700,TBM9,N868JA
e4936a,1662016384.0,,1662018550,,AZU2751 ,,,SBMT,,,,
ad1697,1662027953.0,,1662035305,,SWA231  ,KMIA,,KBWI,,737-7H4,B737,N942WN
4d220b,1662026421.0,,1662030698,1662030696.0,RYR8919 ,,LGSR,LIBD,LIBD,737-8AS (W),B738,9H-QCS
3d7009,1662032941.0,1662032942.0,1662034427,1662034420.0,DFORH   ,EDLP,EDLP,EDLE,EDLE,PC-12/47E NG,PC12,D-FORH
a9e580,1662034779.0,,1662043141,,N737ER  ,LSZH,,LTBA,,737-7CJ,B737,N737ER
ae1e6b,1662069645.0,,1662070771,,RNGR754 ,,,XS10,,T-6B Texan II,TEX2,166013
a3979f,1662061464.0,,1662076420,,UPS2932 ,,,KONT,,767-34AF,B763,N330UP
a99e09,1661993489.0,,1662001408,,FFT1246 ,KDFW,,KMCO,,A321-211,A321,N719FR
a555b7,1662042188.0,,1662043769,,N44290  ,AL84,,KPNS,,PA-28-151,,N44290
4caa54,1662023143.0,,1662025945,,EAI1MC  ,EGAC,,EGCC,,ATR 72-600,AT76,EI-GPO
ac8efa,1662023722.0,,1662026578,,EDV5180 ,VT48,,KJFK,,CL-600-2D24,CRJ9,N908XJ
a2602c,1662035907.0,,1662044454,,AAY454  ,,,20FL,,A320-214,A320,N252NV
4006eb,1662010228.0,,1662018169,,EXS5KF  ,EGNP,,LEPA,,BOEING 737-36N,B733,G-GDFK
a8f258,1662030693.0,,1662033197,,DAL1229 ,KSAV,,KATL,,757-232,B752,N676DL
8013e7,1662019542.0,,1662021196,,IGO531D ,,,VAID,,Airbus A320-271N,A20N,VT-ISJ
4b19aa,1662054750.0,,1662058194,1662058147.0,CAZ602  ,,LIEO,LSZH,LSZH,FALCON 7X,FA7X,HB-JSS
a97282,1661990404.0,,1661994915,,CKS361  ,,,KLAX,,747-4B5,,N708CK
acb244,1662074868.0,,1662076677,,N917SH  ,KOMA,,,,B200GT,B105,N917SH
a2eec4,1662066596.0,,1662069462,,N2885K  ,KOKB,,KL26,,PA-28-181,,N2885K
a239e0,1662053384.0,,1662054508,,UAL1569 ,8TX7,,,,737-824,B738,N24202
5001dc,1662046562.0,,1662052589,,MEA267  ,OLBA,,LTFM,,Airbus A321-271NX,A21N,T7-ME4
a8ba8d,1661995431.0,,1661997257,,N66119  ,67OR,,OR28,,150M,,N66119
ab4519,1662035202.0,,1662044253,,N825TB  ,KFOK,,KFLL,,EMB-550,CL30,N825TB
ab6032,1662023341.0,,1662025726,,VAR132  ,KP08,,KCGZ,,SR20,,N832EF
440679,1662014779.0,1662014780.0,1662017660,1662017987.0,IJM306  ,EDMO,EDMO,LIRQ,LIRQ,,,OE-GSX
a1a78b,1661996227.0,,1661999588,,N2054S  ,KLOT,,KPIA,,172R,,N2054S
489328,1662032266.0,,1662033567,,LOT3965 ,EPWA,,EPLR,,Bombardier DHC-8 402 NG,DH8D,SP-EQI
aca1da,1661990404.0,,1661997267,,ASA400  ,,,KJFK,,737-9,,N913AK
a9c53b,1662060808.0,,1662062187,,PARD24  ,KADW,,KCGE,,182T,,N729CP
471f6f,1662042664.0,1662042693.0,1662049852,1662049983.0,WZZ10EY ,,EDLW,LBLS,LBSF,Airbus A321 231SL,A321,HA-LXN
a9b43f,1662039739.0,,1662043187,,AAL1743 ,KORD,,77PA,,A319-112,A319,N724UW
ab644b,1662041448.0,,1662050744,,N833JD  ,KDPA,,LL53,,SR22T,,N833JD
404158,1662026860.0,,1662029425,,GCORB   ,EGBJ,,EGHJ,,SOCATA TB20 Trinidad,TB20,G-CORB
7c6d98,1662045817.0,,1662060221,,QFA942  ,YPPH,,YBBN,,737NG 838/W,B738,VH-VXM
ab4312,1662037546.0,,1662039056,,N8247P  ,KMOD,,KSJC,,PA-24-250,,N8247P
4bb850,1662054951.0,,1662056578,,PGT89C  ,LTFJ,,,,,,
3444cc,1662019287.0,,1662023658,,VLG8059 ,,,LEIB,,A320 214SL,A320,EC-MAN
a079bf,1661990406.0,,1662005219,,N13KF   ,,,KT67,,PA-28-180,,N13KF
a3944e,1662041821.0,,1662043702,,N33JR   ,,,NC36,,PA-34-200T,,N33JR
407b8f,1662011123.0,,1662023420,,BAW63VP ,LGAV,,EGLL,,Airbus A320-251N,A20N,G-TTNP
abcc04,1661990403.0,,1661992349,,N8596U  ,GA77,,KRYY,,172F,,N8596U
4404db,1662050059.0,,1662056510,,GAC581A ,LOWL,,LFPB,,510 Citation Mustang,C510,OE-FRM
440827,1662017065.0,1662017066.0,1662019874,1662019860.0,AUA735  ,LOWW,LOWW,LYBE,LYBE,EMB-195 LR,E195,OE-LWK
89907e,1661990403.0,,1661999488,,EVA010  ,,,CYVR,,Boeing 787-9 Dreamliner,B789,B-17885
346147,1662052358.0,1662052360.0,1662058987,1662058940.0,IBE3171 ,EGLL,EGLL,LEMD,LEMD,Airbus A320-251N,A20N,EC-NCM
a3d462,1662052251.0,,1662058555,,JBU281  ,KJFK,,KBNA,,ERJ 190-100 IGW,E190,N346JB
86eb2e,1662005370.0,,1662015071,,ANA8458 ,,,RJAK,,787 9,B789,JA882A
4baad2,1662026521.0,,1662028039,,THY1YM  ,LTFM,,,,737NG 8F2/W,B738,TC-JVR
a479fe,1662070937.0,,1662072492,,N388LB  ,KDAY,,OH60,,PA-30,,N388LB
7c6c9f,1662002807.0,,1662010469,,JST795  ,YBMC,,YMML,,A320-232,A320,VH-VQP
4402e6,1662014826.0,,1662019116,,OEFDN   ,LFEX,,LFEX,,SC-7 Skyvan S3,SC7,OE-FDN
a965fb,1662043386.0,,1662046137,,N7041X  ,KCHD,,KCHD,,R22 BETA,R22,N7041X
3c66e1,1662017321.0,,1662023185,,DLH6VY  ,EDDM,,LICJ,,A320 214SL,A320,D-AIWA
a20a32,1662034644.0,,1662035818,,N230TJ  ,4NY4,,33NY,,EC 130 T2,EC30,N230TJ
e485e0,1662026146.0,,1662027351,,PRLDG   ,SBVT,,SNGA,,S-76 C,S76,PR-LDG
4ba955,1661991950.0,,1661998398,1661998677.0,THY199  ,,RJTT,LTBA,LTFM,777 3F2ER,B77W,TC-JJU
7c4415,1662073773.0,,1662075984,,GX203   ,YPJT,,,,B200,BE20,VH-NQF
a182ae,1662071550.0,,1662075129,,FDX3171 ,KAFW,,TS07,,767-300F,,N197FE
abfdaf,1662070361.0,,1662075292,,SWA1871 ,KBWI,,KATL,,737-8,,N8719Q
0d03f4,1662041371.0,,1662042464,,SLI869  ,,,,,ERJ-190LR (190-100LR),E190,XA-EAC
a09418,1661998724.0,,1662002991,,N13619  ,9CL2,,9CL2,,172M,,N13619
a1094c,1662054164.0,,1662057853,,EDV5334 ,KLGA,,,,CL-600-2D24,CRJ9,N166PQ
c8216e,1662010143.0,,1662015147,,ANZ626  ,,,NZAA,,A320 232SL,A320,ZK-OXF
151fe4,1661996472.0,,1662002362,,AFL1881 ,,,UUEE,,Airbus A330-343,A333,RA-73700
3c6741,1662053343.0,1662053346.0,1662058747,1662058746.0,DLH11M  ,LEBL,LEBL,EDDM,EDDM,Airbus A320 214,A320,D-AIZA
a2195d,1662061759.0,,1662065396,,SWA1461 ,,,KBNA,,737-7H4,B737,N234WN
a03f24,1662062822.0,,1662070893,,DAL1525 ,KSNA,,KSEA,,BD-500-1A10,,N115DU
a1e4fa,1662057598.0,,1662059324,,N221CR  ,,,KCUT,,CCX-2000,,N221CR
0a0074,1662038200.0,1662038201.0,1662046798,,DAH2029 ,LOWW,LOWW,DAAG,DAAG,737NG 8D6/W,B738,7T-VKD
471f33,1662042414.0,1662042415.0,1662047054,1662047046.0,WZZ1875 ,EPGD,EPGD,EDDK,EDDK,A321-271NX,A21N,HA-LVF
48c126,1662043298.0,1662043299.0,1662050549,1662050545.0,RYR9WM  ,EGSS,EGSS,LHBP,LHBP,737-8AS (W),B738,SP-RKG
47a37f,1662029101.0,,1662030940,,HELIDOC ,,,ENGK,,MBB-BK 117 D-2 (H145),EC45,LN-OOS
8963a9,1662064519.0,,1662065984,,ETD622  ,OMAA,,,,A320 232SL,A320,A6-EIX
4d21ec,1662044145.0,,1662052870,,RYR53LH ,EDDB,,LEIB,,Boeing 737-8AS,B738,9H-QAD
e0b0c4,1662061232.0,,1662063224,,FBZ5311 ,,,SABE,,737-8AL ,B738,LV-KCD 
7c8069,1662029217.0,,1662076438,,QFA75   ,YSSY,,CYVR,,Boeing 787-9 Dreamliner,B789,VH-ZNF
ae1ed3,1662055322.0,,1662056728,,SH078   ,KNFD,,93FD,,T-6B Texan II,TEX2,166078
8005e7,1662021881.0,,1662023189,,VTAVS   ,VOBG,,,,Phenom 100,E50P,VT-AVS
ab9078,1662038730.0,,1662051442,,UAL1594 ,,,KORD,,A319-131,A319,N844UA
